label,text
1,"$NVDA - NVIDIA SHARES EXTEND PREMARKET GAINS, LAST UP 3%"
1,"MORGAN STANLEY PROJECTS AI-DRIVEN GPU DEMAND TO REACH $1.08T BY 2028, UP FROM $15B IN 2023. 

AI capital spending is expected to hit $447B, with Nvidia’s GPU sales forecast at $227B. Non-GPU AI infrastructure (HBM, cooling, storage) is set for $275B in spending. https://t.co/TpUGO4xV7C"
1,"*U.S. STOCK FUTURES JUMP, VIX FALLS AS TECH SHARES RALLY AFTER NVIDIA EARNINGS

$SPY $QQQ $VIX  https://t.co/w1ix8B3Twi"
1,"$NVDA Nvidia demand continues to outstrip supply, says JPMorgan PT $170
$NVDA shares likely range bound in near-term, says Citi
$NVDA PT raised to $162 from $152 at Morgan Stanley
$NVDA PT raised to $200 from $190 at BofA"
1,"MORNING BID

 Nvidia ( $NVDA): 
• Q4 adj. EPS $0.89 (est. $0.84)
• revs $39.33B (est. $38.05B)
• Data center revs $35.6B (+93%)
• Auto $570M (+103%)
• Gaming $2.5B (-11%)
• Q1 revs $43B ±2% (est. $41.78B).

 Amazon ( $AMZN): Debuted Ocelot, its first quantum computing chip.

 Snowflake ( $SNOW): 
• Q4 EPS $0.30 (est. $0.18)
• revs $986.8M (+28%, est. $956.26M)
• Q1 product revs guidance $955M-$960M (est. $962.6M); expanded Microsoft partnership.

 Salesforce ( $CRM)
• Q4 adj. EPS $2.78 (est. $2.61)
• revs $9.99B (missed est. $10.04B)
• Q1 guidance below consensus: EPS $2.53-$2.55, revs $9.71B-$9.76B.

 https://t.co/dPTowbRrks ( $AI): 
• Q3 EPS -$0.12 (est. -$0.25)
• revs $98.8M (+26%, est. $98.1M)
• Q4 revs guidance $103.6M-$113.6M (est. $108.6M).

 Magnite ( $MGNI)
Q4 adj. EPS $0.34 (est. $0.36)
revs $194M (est. $184.3M)
FY adj. EBITDA guidance mid-teens % (est. +12.8%).

 Nutanix ( $NTNX)
Q2 adj. EPS $0.56 (est. $0.47)
revs $654.7M (est. $641.86M)
Q3 revs guidance $620M-$630M (est. $594.39M).

 eBay ( $EBAY)
Q4 adj. EPS $1.25 (est. $1.20)
revs $2.6B (est. $2.58B)
GMV $19.3B (+4%)
Q1 adj. EPS guidance $1.32-$1.36 (est. $1.33)
revs $2.52B-$2.56B (est. $2.59B)
GMV $18.3B-$18.6B.

 Paramount ( $PARA): Q4 revs $7.98B (est. $8.1B); Paramount+ added 5.6M subs (est. 2.58M).

 Pure Storage ( $PSTG): Q4 EPS $0.45 (est. $0.42), revs $879.8M (est. $869.19M); FY revs guidance $3.515B (est. $3.52B).

 Synopsys ( $SNPS): Q1 EPS $3.03 (est. $2.79), revs $1.46B (est. $1.45B); FY EPS guidance $14.88-$14.96 (est. $14.89).

 TaskUs ( $TASK): Q4 EPS $0.31 (est. $0.34), revs $274.2M (est. $268.8M); FY adj. EBITDA margin ~21%.

 TKO Group ( $TKO): Q4 EPS $0.28 (est. $0.21), revs $642.2M (est. $604M); FY adj. EBITDA $1.35B-$1.39B (FY24: $1.25B).

 Norwegian Cruise Line ( $NCLH): Q4 adj. EPS $0.26 (est. $0.11), revs $2.11B (in line); Q1 Net Yield expected to rise ~0.5% y/y (constant currency).

 Urban Outfitters ( $URBN): Q4 adj. EPS $1.04 (est. $0.94), revs $1.64B (+10%, est. $1.61B); Retail segment sales +6.3%, driven by digital and store growth.

 Agilent ( $A): Q1 adj. EPS $1.31 (est. $1.27), revs $1.68B (est. $1.67B); Q2 guidance below estimates; FY25 revs cut to $6.68B-$6.76B (est. $6.82B).

 CareDx ( $CDNA): Q4 adj. EPS $0.18 (est. $0.15), revs $86.6M (est. $84.56M); FY25 revs guidance $365M-$375M (est. $370.02M); Testing services revs +37% y/y.

 Catalyst Pharma ( $CPRX): Q4 EPS $0.70 (est. $0.55), revs $141.8M (+28%, est. $134.2M); FY revs guidance $545M-$565M (est. $558.1M).

 Outset Medical ( $OM): Filed $100M mixed securities shelf.

 Sarepta ( $SRPT): Q4 adj. EPS $1.90 (in line), revs $658.4M (est. $627.58M).

 Teladoc ( $TDOC): Q4 EPS -$0.28 (est. -$0.24), revs $640.49M (est. $639.55M); FY revs and EBITDA guidance below estimates.

 Tandem Diabetes ( $TNDM): Q4 EPS $0.01 (est. -$0.23), revs $282.6M (est. $251.98M); FY revs guidance $997M-$1.007B (est. $1.008B).

 Universal Health ( $UHS): Q4 adj. EPS $4.92 (est. $4.18), revs $4.11B (est. $4.01B); FY revs and EBITDA guidance above estimates."
1,It turns out that Nvidia was selling at only 19x forward earnings one year ago this month
0,"Wake up, Sudoer's being dragged to the ground again by an NVIDIA board member https://t.co/SuKMnL9nWi"
1,"•@Nvidia ($NVDA) crushed Q4 earnings, reporting $39.3B revenue vs. $38.25B expected!

Data Center revenue hit a record $35.6B (+93% YoY) as AI demand surges! https://t.co/4m1tp6dBy3"
1,"Last night a seminal day for the tech sector and we believe investors will digest these Nvidia results in a bullish manner as the results/guidance speak for themselves in our view. We continue to believe Nvidia
is a $4 trillion market cap in 2025. Blackwell fueling AI boom "
0,"Notice how market futures aren't rallying despite us approaching Nvidia earnings.

The big boys are selling the entire market while retail is buying thinking this is the bottom."
1,"A TON OF THINGS HAPPENED IN THE STOCK MARKET TODAY.

Here's a full recap:

1. $NVDA reports earnings on Wednesday. The street is looking for $38B in revenue and $0.85 of EPS. This will be one of the most important earnings for Nvidia and the broader market given stocks have fallen from their recent highs and some are questioning if the AI trade is intact, if capex spend will be enough for the semiconductor names this year and if macro conditions surrounding inflation and tariffs will allow the markets to stay elevated. $NVDA is now seen as a company that must be able to keep the broader AI trade relevant as investors become increasingly nervous about the current landscape for equities. Rosenblatt reiterated their buy rating with a $220 PT, writing: ""Nvidia reports F4Q25 earnings on Wednesday, February 26th, after market close. We expect a modest beat and raise for Nvidia's January quarter and March quarter outlook versus consensus estimates. All eyes will be on Blackwell commentary, where we see management reaffirming Blackwell shipments beginning in F4Q25 and demand continuing to exceed supply through FY26. We see shipments of Blackwell accelerating as we progress through the year, with a stronger F2H26.""

2. Tesla $TSLA is readying a software update for customers in China to offer driver-assistance capabilities similar to those marketed as Full Self-Driving in the US, according to Bloomberg. Over the weekend, $UBER CEO Dara Khosrowshahi addressed Tesla’s approach to the ride-hailing market, noting that Tesla prefers to operate independently in Austin, meaning $UBER will be competing directly with Tesla’s self-driving robotaxi ambitions. Tesla has long signaled plans to disrupt traditional ride-hailing with its own autonomous fleet, and its decision to go solo in Austin suggests a more aggressive push into the space, potentially challenging Uber’s market dominance in the future.

3. $PLTR Palantir is now down 29% from the its 2025 highs of $125 but is still up 15% YTD. Headlines around insider sales and pentagon budget cuts along with macro conditions changing are what some attribute to the decline. Palantir CEO Alex Karp also released his latest book, The Technological Republic and it reached number 4 on the Amazon bestsellers list. Loop Capital initiated coverage on the name last week with a street high $141 PT, writing: ""Palantir is well-positioned within the artificial intelligence (AI) and generative AI (GenAI) sectors, which represent massive market opportunities poised to create several multi-billion-dollar revenue companies. Valuation is the primary concern, trading at nearly 44x EV/2027E revenue, which we recognize is steep. While we typically avoid recommending software companies at such high multiples, Palantir's potential as a market leader in AI software—with parallels to Adobe in digital marketing and Salesforce in cloud—makes it a compelling long-term opportunity.""

4. MicroStrategy $MSTR has acquired 20,356 BTC for $1.99 billion at an average price of ~$97,514 per bitcoin, achieving a 6.9% BTC yield YTD 2025. As of February 23, 2025, the company holds 499,096 BTC, purchased for ~$33.1 billion at an average price of ~$66,357 per bitcoin. $MSTR raised $2B at a 0% coupon last week and spent $1.99B of that raise in this acquisition of Bitcoin $BTC. 

5. $AAPL Apple announced a 4-year, $500 billion investment in U.S. manufacturing to expand supplier networks, Apple Intelligence infrastructure, and silicon engineering research across all 50 states. The plan also supports Apple TV+ productions in 20 states and reinforces its role as a major U.S. taxpayer, with $75 billion paid over the past five years. Apple, which sustains over 2.9 million American jobs, aims to boost domestic innovation. “We are bullish on the future of American innovation,” said CEO Tim Cook, highlighting plans to double the Advanced Manufacturing Fund and expand tech development in Texas.

6. Ken Griffin’s Citadel Securities is preparing to enter crypto trading, aiming to provide liquidity on major exchanges like Coinbase $COIN and Binance. After previously avoiding crypto due to regulatory concerns, the firm is now setting up market-making teams outside the U.S., with future expansion depending on regulations. While Citadel already backs EDX Markets, an institution-only crypto exchange launched in 2023, this move marks its first major step into broader crypto trading.

7. $GOOGL Google Cloud has secured a $2.5B, seven-year deal with $CRM Salesforce, enabling Salesforce customers to run key software like Agentforce AI and Data Cloud on Google Cloud. The partnership aims to challenge Microsoft’s dominance in enterprise AI and cloud, with clients like Wayfair and Accenture set to migrate Salesforce apps to Google Cloud. Additionally, Salesforce will integrate Google’s Gemini AI into its services.

8. $HIMS delivered a strong Q4 performance by surpassing revenue expectations with $481M compared to the anticipated $470M and meeting EPS guidance at $0.11. Additionally, the company showed FY24 revenue of $1.5B—an impressive 69% YoY increase—and grew its subscriber base by 45% to 2.2M. $HIMS guided for 2.3B of revenue in FY25, above expectations of $2B. $HIMS stock fell 18% after hours and is now up 71% YTD, down 42% from last week. 

9. $HOOD The SEC dropped their case against Robinhood regarding cryptocurrencies today. $HOOD is now down 20%+ since their Q4 earnings in which they surpassed $1B of quarterly revenue. Bernstein recently raised their PT from $51 to $105, writing: “HOOD is our best-idea for 2025. HOOD crushed Q4 earnings with its first $1Bn revenue quarter, led by 487% seq. QoQ growth in crypto revenues (733% YoY). Q4 was the election quarter and the big crypto inflection was expected. The market consensus here (which has scrambled post election to ramp up estimates) is still missing the business model shifts and the exponential revenue pool expansion. HOOD is building a global financial ecosystem across asset-classes - equities, crypto, tokenized securities, stablecoins, prediction markets. And leveraging blockchain rails to drive operating efficiency.""

10. Anthropic, the creator of the Claude chatbot with $AMZN and $GOOGL as their main early investors, has secured a $3.5 billion funding round at a $61.5 billion valuation, exceeding its initial $2 billion target due to strong investor demand. Backers include Lightspeed, General Catalyst, Bessemer, and Abu Dhabi’s MGX. While still trailing OpenAI in user adoption, the company’s annualized revenue has grown to $1.2 billion, though it remains unprofitable. The new funds will support the development of more advanced AI models as competition intensifies, with challengers like China’s DeepSeek offering lower-cost alternatives.

11. U.S. equities now make up over 70% of the developed world’s market cap, a sharp increase from ~40% in 2008, while Europe’s share has dropped below 20%. Global equity investors are not only heavily concentrated in tech stocks but also increasingly tilted toward U.S. markets. The current decline in equities is consistent with historical trends for post election years during the latter half of Februrary: Seasonax's aggregated data shows that February marks a bottom in post-election years for equities, which could be interpreted as making sense because usually a new administration brings a ton of excitement that gets aggressive post inauguration in January and chills off by end of February.

12. Warren Buffett’s $BRK.B latest shareholder letter highlights Berkshire Hathaway’s growing cash reserves, now at $334 billion, up from $325 billion in Q3. In 2024, the company paid $26.8 billion in taxes, roughly 5% of all corporate taxes in the U.S. Addressing Berkshire’s large cash position, Buffett reaffirmed that most of the company’s capital remains in equities, despite a decline in marketable equities from $354 billion to $272 billion, while its non-quoted controlled businesses increased in value. Reflecting on 2024’s performance, Buffett noted that 53% of Berkshire’s 189 operating businesses saw earnings declines, yet overall results exceeded expectations, driven by rising Treasury Bill yields and increased holdings in short-term securities. Berkshire did not buyback any of their stock, noting that they didn't feel the price was attractive to buy it back at currently. He also signaled confidence in future earnings growth, suggesting a dividend is unlikely, recalling Berkshire’s only cash dividend payment in 1967, which he now considers ""a bad dream."" $BRK.B hit an all time high today. 

WALL STREET IS THE GREATEST SHOW ON EARTH."
0,"Imagine the shock if SMCI is being delisted in 24h and Nvidia has to delay its earnings announcement on the 26h as a consequence

Chances to happen? Remote, but not zero and this trader is either a maverick or got wind of something…."
1,"Nvda earnings this week right?
If good. We should see a proper bounce on AI tokens

$SNAI IS BACKED BY NVIDIA REMEMBER THAT 

500M IS FUD"
1,"Key Events This Week: Nvidia Earnings, PCE, Consumer Confidence, And Fed Speakers Galore  https://t.co/n5xGtCO3yP"
1,"Key Nvidia $NVDA suppliers for NVL systems are providing mixed guidance on the timing of the Blackwell GB200 systems. In fact, a few have actually lowered guidance.

I provide exclusive information that I’ve dug up from numerous earnings calls, supplier commentaries, and more about the changes that have arisen this quarterly only.  

Anything can happen -- perhaps NVL systems will be absorbed by H200s, yet that's a tall order if these systems are truly delayed. Find out more below:
https://t.co/fVRY5EbtYg"
1,"*NVIDIA EARNINGS WILL CREATE SELLOFF FOR SEMICONDUCTOR STOCKS, SAYS NORTHLAND $NVDA 

""We think NVDA's report Wednesday creates a selloff for semiconductors. We are confident in AI demand but a weak 1H due to capacity constraints. Big customers are shifting ASICs and limiting themselves to buying only GPUs from NVDA. 

In our view, a selloff would create a buying opportunity for companies with exposure to ASIC sales, including TER, AIP, and ALAB. Companies benefiting from AI at the edge, such as AIP and CEVA. Also, companies that alleviate capacity constraints such as CAMT. 

NVDA Headwinds: We believe a shortage of CoWoS capacity at TSMC limits the availability of server and data center GPUs. We think the shortage is partly due to changes in Blackwell's packaging. This constraint is expected to be relieved in 2H:25. NVDA still has Blackwell product transition issues. For this reason, we believe NVDA is pulling in GB300 and canceling orders for chips used in the GB200. Networking and connectivity content in servers will likely grow faster than AI GPU revenue in CY25. 

The hyperscalers are increasingly only buying GPUs from NVDA to build out the custom implementation of AI servers, and they are not purchasing the Grace CPU or Mellanox networking products. Hyperscalers prefer their NICs with proprietary security and other features they want to retain. 

We believe many customers are opting for AMD CPUs for next-generation AI servers, but again, capacity is also limited by CoWoS capacity. We see strong ramps of AI accelerator ASICs at Amazon and Microsoft. Google's TPUs purpose-built processor specifically for AI has been in production for 10 years. It is a mature architecture that is growing to support AI workloads. 

Based on our estimate of tester buy rate, we believe that internal hyperscale AI ASICs will increase from $20B in CY25 to $35B this year. We are optimistic about AMD's AI revenue and believe their AI GPU revenue will be $9.2B, up from $4.5B Y/Y versus the consensus that flat-down AMD's issue is not demand but a supply chain constraint in 1H. 

We estimate NVDA will lose 4% to 5% market share in the GPU/ AI accelerator market. We expect AI-related data center semiconductor revenue to grow by 45% in CY25. Consensus has NVDA data center revenue growing by 56.5% in FY26/CY25. Based on what we are hearing and our back-of-the-envelop calculations, NVDA should underperform AI-related data center growth by roughly 4.5%. 

AI Data center semiconductor chip sales will have anemic growth in 1H:25 due to the CoWoS capacity shortage. Companies consistently expect a 2H increase in AI spending; we think NVDA underperforms that recovery as market share shifts."""
1,"ROSENBLATT REITERATES BUY RATING ON $NVDA, PT $220

""Nvidia reports F4Q25 earnings on Wednesday, February 26th, after market close. We expect a modest beat and raise for Nvidia's January quarter and March quarter outlook versus consensus estimates. All eyes will be on Blackwell commentary, where we see management reaffirming Blackwell shipments beginning in F4Q25 and demand continuing to exceed supply through FY26. We see shipments of Blackwell accelerating as we progress through the year, with a stronger F2H26.

We continue to view the setup in CY25 positively for Nvidia, with a strong Blackwell ramp that is resilient to unit share losses to GPU and ASIC accelerator players. Nvidia's roadmap (which we expect an update at GTC in March) is one of increasing value that is highly complex with multiple configurations. We reiterate our Buy rating and $220 PT based on ~44x P/E multiple of our FY27 EPS.""

Analyst: Hans Mosesmann"
0,"$NVDA earnings this Wednesday.

#AI coins about to bounce hard and the one to watch for a parabolic move is  $KNDX 

@Kondux_KNDX is the only crypto project that partnered officially with #NVIDIA GDN 

And the only crypto project that has teamed up with the biggest industry leaders in the world in the @allianceopenusd 

It is very clear that Kondux is EXTREMELY undervalued at 15M MC considering the team is working on the same tech as the following multi-billion & trillion dollar companies: 

-Pixar
-NVIDIA 
-Microsoft 
-Meta 
-Epic Games
-Intel 
-Siemens 
-Sony 

Kondux is the only crypto project that has made the USD file format an integral part of its revolutionary tech stack. 

This team is set to revolutionize 3D digital asset management with groundbreaking use cases and monetization models for #Web3Gaming and #RWAs 

Multi-billion dollar marketcap is coming and you can pick it up at 15M MC. 

$RENDER $XRP $NEAR $DSYNC $S $OM $KAITO $PAAL $HYPE $SPX $PEPE $FLOKI $TAO"
1,"KEY EVENTS TO LOOK OUT FOR THIS WEEK: 

1. CB Consumer Confidence data - Tuesday

2. January New Home Sales data - Wednesday

3. Nvidia, $NVDA, Reports Earnings - Wednesday

4. US Q4 2024 GDP Data - Thursday

5. January PCE Inflation data - Friday

6. Total of 10 Fed Speaker Events This Week

Source: @martypartymusic"
1,"Key Events This Week:

1. CB Consumer Confidence data - Tuesday

2. January New Home Sales data - Wednesday

3. Nvidia, $NVDA, Reports Earnings - Wednesday

4. US Q4 2024 GDP Data - Thursday

5. January PCE Inflation data - Friday

6. Total of 10 Fed Speaker Events This Week"
1,"Dan Ives just said what he expects for Nvidia's $NVDA earnings this week:

""another robust performance and ""clear beat and raise special"""""
1,"Morgan Stanley's Q4 13F analysis suggests $AAPL, $MSFT, $NVDA and $AMZN are all pretty under-owned by active managers relative to their S&amp;P 500 weights. Relevant for positioning going into Nvidia's earnings. https://t.co/jI8i2HlrvF"
1,"$RENDER chart is so loaded with bulishness I may increase my bag significantly.. That pattern sends it to $17 (4.3x). 

also some events coming up:
- $NVIDIA earnings on Feb 26th (always positive for AI projects, especially GPU based ones)

- First ever RenderCon in April where NVIDIA will be speaking and the company will present their plans for future"
1,"Merry Nvidia $NVDA earnings week to all that celebrate

https://t.co/LcIToqOXyd"
1,"EARNINGS THIS WEEK:

• NVIDIA $NVDA
• SALESFORCE $CRM
• TEMPUS AI $TEM
• https://t.co/OEwrJqMS74 $AI
• SNOWFLAKE $SNOW
• WORKDAY $WDAY
• AUTODESK $ADKS
• INTUIT $INTU
• LEMONADE $LMND
• ZOOM VIDEO $ZM
• DUOLINGO $DUOL
• DELL $DELL
• HP $HPQ
• IONQ $IONQ
• HOME DEPOT $HD
• LOWE’S $LOW
• TJX COMPANIES $TJX
• MACY’S $M
• HIMS & HERS $HIMS  
• DOMINO’S PIZZA $DPZ
• KEURIG DR PEPPER $KDP
• STELLANTIS $STLA
• LUCID GROUP $LCID
• FUBOTV $FUBO
• VISTRA ENERGY $VST

$DIA $SPY $QQQ $VIX"
1,What's 1 word Jensen Huang will 100% not say during Nvidia's $NVDA earnings this week
1,"Key Events This Week:

1. CB Consumer Confidence data - Tuesday

2. January New Home Sales data - Wednesday

3. Nvidia, $NVDA, Reports Earnings - Wednesday

4. US Q4 2024 GDP Data - Thursday

5. January PCE Inflation data - Friday

6. Total of 10 Fed Speaker Events This Week

An eventful last week of February is ahead."
1,Merry Nvidia earnings week to any and all that celebrate
1," Key Events This Week:

1. Hims & Hers Health $HIMS Earnings - Monday

2. Tempus AI $TEM Earnings - Monday

3. Home Depot $HD Earnings - Tuesday

4. Consumer Confidence - Tuesday

5. New Home Sales - Wednesday

6. Nvidia $NVDA Earnings - Wednesday

7. Salesforce $CRM Earnings - Wednesday

8. Q4 GDP - Thursday

9. Initial Jobless Claims - Thursday

10. Durable Goods Orders - Thursday

11. Pending Home Sales - Thursday

12. Core PCE Inflation Data - Friday

$DIA $SPY $QQQ $VIX"
1,"*NVIDIA SHARES SEESAW EVEN AS Q4 RESULTS, 2026 GUIDANCE TOP EXPECTATIONS

$NVDA https://t.co/wCVyNDV9Pr"
1,"$NVDA - NVIDIA SHARES REVERSE COURSE, LAST UP 1.2% PREMARKET"
1,The tight trading in Nvidia is more of a sign that no one knows how to value amazing earnings than it is that there is something wrong.
1,"After some concerns were raised by certain individuals regarding Singapore's revenue, NVIDIA added a disclaimer for the first time in its Q1 2024 10-Q filing. The disclaimer stated that Singapore is essentially a billing location, and the actual goods were shipped to other countries. Naturally, these concerns have continued to be raised by me and others, and eventually, the ""DeepSeek moment"" occurred, forcing the officials to investigate these revenues. Since then, everyone has been asking about the Singapore revenue.

As a result, PwC, in a stroke of ""brilliance"" with Nvidia, came up with a creative solution. In this 10-K, they decided to create their own definition for the SEC’s Regulation S-K and U.S. GAAP requirements regarding revenue associated with geographic areas. 

Instead of showing revenue from foreign customers or countries that constitute a significant part of their materials—like every other public company is required to do—they decided to fulfill this requirement by renaming the section from ""Revenue"" to ""Geographic Revenue Based Upon Customer Billing Location."" (!)

Now, how will investors know where the products are actually sold? How will investors understand which geographic locations are at risk due to regulations, wars, or other factors in different countries? 

Investors will now have to guess where these customer billing locations are actually tied to and where the products are being shipped. 

And if they can't guess correctly, don’t blame NVIDIA—it’s their fault for not knowing how to associate the customer billing location with the actual shipping destination.

It's just amazing."
1,"$35B+ IPO LOOMING: $NVDA-BACKED COREWEAVE TO FILE WITHIN A WEEK

AI cloud firm CoreWeave is reportedly set to file for a $4B IPO, targeting a $35B+ valuation. Backed by Nvidia, Cisco, Fidelity, and Jane Street, the company has been a key player in AI infrastructure, building data centers powered by Nvidia GPUs.

Morgan Stanley, Goldman Sachs, and JPMorgan will lead the offering."
0,"“SMCI and Nvidia has less than 3 months shelf life. Then the realities will emerge and ""nobody saw it coming"". Trust me.” https://t.co/EsO9aMXtDz"
1,"BIG update from the @joinFXN team joining the @nvidia inception program  

The reversal of $FXN has just started, buying here seems like free money? https://t.co/tfKOBISLpy"
1," The Ultimate $Turbo Giveaway! 

Win a jaw-dropping Nvidia RTX 3080 Founders Edition featuring exclusive $Turbo artwork, worth $1100! 

How to Enter:

 Tag 3 friends who’d love this!
 Like, Retweet & Comment on this post 
 Follow @TurboToadToken 
 Hold at least $500 worth of Turbo Tokens & and screenshot it here 

 Don’t let this beast slip away – Enter NOW!  Good luck toads 

 Contest ends  12.03.2025 at 20:00 UTC! 
 Winner will be announced within the next 2-3 days after the it Contest ends.

#Nvidia #Turbo #Giveaway 

1/2"
1,"NEW: Nvidia Q4 revenues hit $39.3B, up by nearly 80% YoY due to sales of its AI-centered microchips.

Nvidia founder and CEO Jensen Huang said, “AI is advancing at light speed as agentic AI and physical AI set the stage for the next wave of AI to revolutionize the largest industries.”"
1,"Huge win for @nvidia as it continues to dominate AI, reflecting the unstoppable demand for AI tech 

NVIDIA forecasts continued growth into Q1 2025, expecting an even stronger performance ahead. 

AI is scaling fast, transforming industries at an insane pace."
1,"BREAKING: NVIDIA BEATS EARNINGS.

- EPS: $0.89 vs. $0.85 expected
- Revenue: $39.3B vs. $38.2B expected

I analyzed the entire earnings report.

Here’s how I use KimiAI to find winning stocks &amp; build a smart portfolio: https://t.co/d72ezTbXA4"
1,"People don't like powerful but expensive NVIDIA cards.

So people want AMD cards to be cheap and powerful.

The 9800X3D should be a good lesson."
1,"""Your startup is just a wrapper.""

OpenAI is an NVIDIA wrapper valued at $157 billion
NVIDIA is a TSMC wrapper valued at $3.33 trillion
Cursor is a Claude wrapper valued at $2.6 billion
Perplexity is a ChatGPT wrapper valued at $9 billion"
1,"NVIDIA CEO: THERE ARE FANTASTIC STARTUPS EMERGING DUE TO BREAKTHROUGHS IN AI REASONING

Jensen Huang:

“There are some truly fantastic startups emerging due to breakthroughs in reasoning AI and artificial general intelligence capabilities.

Several of these startups are focused on agentic AIs—really exciting companies.

Others are working on physical AIs. 

There are only a handful of each, and every one of them requires additional compute power.”

Source: CNBC"
1,NVIDIA Q4 Business Breakdown $NVDA https://t.co/jGJ7nPitg7
1,"JUST IN : Nvidia $NVDA reports $39.3 billion in revenue for Q4, 2.7% higher than expectations.

Up 78% in a year https://t.co/vmT1vwu7j5"
1,"The useless society is in an uproar because they can’t bankrupt, insult him, imprison nor stop him… Elon Musk is in a category by himself…Listen to NVIDIA’s CEO Huang… “Elon did it in 19 days what others take a year to achieve.”

“IT’S unbelievable. SUPERHUMAN” referencing to the world’s fasts SuperComputer built in just 19 days by Elon Musk and the xAI team.”"
1,"An interesting fine print has been sneaked into this last Nvidia 10-K 

""Singapore represented 18% of fiscal year 2025 total revenue based upon customer billing location. Customers use Singapore to centralize invoicing while our products are almost always shipped elsewhere"" https://t.co/IZObCc0pEq"
1,"Inception Labs has launched the first production-ready Diffusion LLMs. Mercury Coder Mini achieves >1,000 output tokens/s on coding tasks while running on NVIDIA H100s - over 5x faster than competitive autoregressive LLMs on similar hardware

Inception’s Diffusion LLMs (“dLLMs”) use a new architecture compared to traditional autoregressive LLMs. This launch signifies a major step forward for LLM architectures and we expect it to accelerate research into this new paradigm. 
Previous research has demonstrated the potential of Diffusion LLMs but this is the first time we are seeing models released with production-ready performance and intelligence. Inception’s Mercury Coder Mini and Mercury Coder Small are ready now for latency-sensitive coding use cases.

Architecture breakdown:
➤ Traditional autoregressive LLMs generate text one token at a time, while diffusion language models use a ""coarse-to-fine"" approach, refining the entire output through multiple denoising steps. This approach is similar to how most image and video models work.
➤ Critically, this allows parallelization of output token generation - allowing faster output speeds because many output tokens are generated at the same time. For autoregressive LLMs, GPUs can process input tokens in parallel but have to generate output tokens one-by-one - and are therefore face a memory bandwidth bottleneck on their maximum output speed.
➤ The Diffusion LLM generation process starts with noise and iteratively refines the output using a Transformer model that can modify multiple tokens in parallel.

Model details:
➤ Inception has launched two models under the name of ‘Mercury’: Mercury Coder Small and Mercury Coder Mini.
➤ These models are fast. For coding workloads, we have benchmarked Mercury Small and Mini as achieving 737 and 1,109 output tokens/s respectively. These speeds have historically been reserved for non-GPU architectures, such as on Groq, SambaNova and Cerebras.
➤ The models are focused on coding and are positioned well for latency-sensitive coding use cases. Mercury Coder Small and Mini achieve scores of 23 and 16 in the Artificial Analysis Coding Index (average across LiveCodeBench and SciCode), positioning them as competitive with Gemini 2.0 Flash-Lite and GPT-4o mini.

Inception Labs background:
➤ This is the first release from Inception Labs. The founders were previously professors from Stanford, UCLA, and Cornell and have contributed to AI research & technologies including Flash Attention, Decision Transformers, and Direct Preference Optimization.

See below for further analysis and a link to try out the models yourself."
